submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-01-17,WA,1041456,0,10196,0,183165,7404107,0.0,0.024738297272041045
2022-01-17,OR,513391,0,5883,0,82460,4129803,0.0,0.019967054118562071
2022-01-17,UT,750334,0,3951,0,98588,3096848,0.0,0.031834949600367861
2022-01-17,CO,1133675,32147,10659,55,194948,5610349,0.0057299465683863871,0.034747927446224826
2022-01-17,IL,2662500,72860,32532,0,423757,12770631,0.0057052779929198487,0.033182150513940932
2022-01-17,VA,1407415,48936,15822,19,299802,8454463,0.0057881854826261582,0.0354607974510031
2022-01-17,CT,653416,17024,9554,-4,131651,3575074,0.0047618594747968852,0.036824692300075464
2022-01-17,OH,2403645,23492,30922,0,414967,11655397,0.0020155469607770547,0.035602991472534137
2022-01-17,AL,1071267,9263,16734,0,192364,4876250,0.0018996154832094335,0.039449166880287108
2022-01-17,KY,1007831,6690,12614,0,162398,4449052,0.0015036911234123584,0.036501708678612882
2022-01-17,MA,1426283,0,20939,0,277611,6850553,0.0,0.040523881794652196
2022-01-17,MO,1181516,1,16614,0,178544,6104910,1.63802578580192e-07,0.029245967590021803
2022-01-17,CA,7109212,319809,77270,330,1647629,39283497,0.0081410522082593622,0.041942014480024527
2022-01-17,GA,2148468,38993,31997,85,317392,10403847,0.0037479405454540035,0.030507176816421847
2022-01-17,AR,684776,3600,9437,3,141776,2999370,0.0012002520529311156,0.047268593071211625
2022-01-17,IN,1462456,36579,20308,89,184171,6665703,0.005487643238830173,0.027629643865020689
2022-01-17,KS,621273,0,7162,0,115343,2910652,0.0,0.039627890933028063
2022-01-17,LA,996623,0,15137,0,180785,4664362,0.0,0.038758784159548511
2022-01-17,MN,1138246,0,11111,0,130647,5563378,0.0,0.023483394441290883
2022-01-17,MS,634628,0,10625,0,104927,2984418,0.0,0.035158278766580287
2022-01-17,NY,4547651,27086,61787,406,869138,19572319,0.0013838932422877432,0.04440649061564958
2022-01-17,NC,2098501,22308,19903,0,388963,10264876,0.0021732361891171406,0.037892615556193762
2022-01-17,MI,1984056,0,30709,0,238242,9965265,0.0,0.023907241804407609
2022-01-17,PA,2474466,17276,38619,141,436500,12791530,0.0013505812049066843,0.034124143085307229
2022-01-17,ME,161393,717,1658,0,15490,1335492,0.00053688079000098845,0.011598721669616891
2022-01-17,AZ,1621858,13439,25212,1,249060,7050299,0.0019061602919252078,0.035326161344362839
2022-01-17,ID,340857,0,4274,0,25751,1717750,0.0,0.014991122107407946
2022-01-17,NE,396990,16720,3543,3,69897,1914571,0.0087330268765169854,0.036507917439468164
2022-01-17,NV,572769,0,8627,0,64736,2972382,0.0,0.021779165665785891
2022-01-17,OK,842996,38551,11740,0,158201,3932870,0.009802256367487357,0.040225331628047714
2022-01-17,FL,5153539,44299,63455,0,982140,20901636,0.0021194034763594581,0.046988666341716029
2022-01-17,NM,398939,0,6145,0,41459,2092454,0.0,0.019813577741732914
2022-01-17,SC,1212957,18364,15013,7,251233,5020806,0.0036575800777803404,0.050038380291929224
2022-01-17,WI,1380799,96109,11712,72,291828,5790716,0.016597084022079479,0.05039584051436817
2022-01-17,PR,418916,9981,3542,43,188059,3318447,0.0030077322313720846,0.0566707860634809
2022-01-17,WV,390788,4120,5535,19,62514,1817305,0.0022670933057466962,0.034399289057147807
2022-01-17,RI,313700,11591,3188,13,70034,1057231,0.010963545336827998,0.066242855156536273
2022-01-17,WY,126468,0,1588,0,12184,581024,0.0,0.020969873877843256
2022-01-17,NH,235898,0,2079,0,32149,1348124,0.0,0.023847212867659059
2022-01-17,VT,77375,0,465,0,17465,624313,0.0,0.027974749845029658
2022-01-17,DC,121871,0,1255,0,18384,692683,0.0,0.02654027888659026
2022-01-17,AK,172329,0,955,0,17960,737068,0.0,0.024366815544834396
2022-01-17,ND,196299,1104,2047,0,28329,756717,0.0014589337889858427,0.037436716764655743
2022-01-17,SD,203137,0,2559,0,27879,870638,0.0,0.032021345266344911
2022-01-17,DE,229759,2535,2424,0,43876,957248,0.0026482165541218158,0.045835561944240155
2022-01-17,MT,212078,0,2945,0,17814,1050649,0.0,0.016955234336110347
2022-01-16,TX,5522176,56928,75996,62,931924,28260856,0.0020143763515160333,0.032975788136070612
2022-01-16,HI,165622,4009,1115,3,57289,1422094,0.0028190822828870667,0.040284960065930943
2022-01-16,IA,645410,0,8201,0,81267,3139508,0.0,0.025885266099019338
2022-01-16,MD,906209,6537,12718,53,154759,6018848,0.001086088234825003,0.025712395461722909
2022-01-16,NJ,1994502,16818,30089,10,417601,8878503,0.0018942382516512074,0.047035068862397188
2022-01-16,TN,1653396,18283,21695,24,262624,6709356,0.0027250007303234467,0.039142952021028549
2022-01-16,WA,1041456,0,10196,0,217894,7404107,0.0,0.029428802149941917
2022-01-16,OR,513391,0,5883,0,92128,4129803,0.0,0.022308085882062654
2022-01-16,UT,750334,0,3951,0,113342,3096848,0.0,0.036599148553626136
2022-01-16,CO,1103720,0,10616,0,189321,5610349,0.0,0.033744959538167765
2022-01-16,IL,2589640,0,32532,0,408631,12770631,0.0,0.031997714130178843
2022-01-16,VA,1368271,0,15809,0,308200,8454463,0.0,0.036454118966515084
2022-01-16,CT,637572,0,9556,0,140230,3575074,0.0,0.039224362908292246
2022-01-16,OH,2384107,31054,30922,0,413502,11655397,0.002664345109823372,0.035477298628266374
2022-01-16,AL,1064539,7983,16734,0,195367,4876250,0.0016371186875160215,0.040065008972058447
2022-01-16,KY,1002330,11656,12614,0,161416,4449052,0.0026198839662921448,0.036280987500258481
2022-01-16,MA,1426283,0,20939,0,312607,6850553,0.0,0.04563237449589836
2022-01-16,MO,1181515,43,16614,0,210553,6104910,7.0435108789482562e-06,0.034489124327795169
2022-01-16,CA,6789403,0,76940,0,1399015,39283497,0.0,0.035613300923795048
2022-01-16,GA,2113319,0,31928,0,329281,10403847,0.0,0.031649927185588178
2022-01-16,AR,681176,5386,9434,4,142457,2999370,0.0017957104325241635,0.047495640751224422
2022-01-16,IN,1425877,0,20226,0,179023,6665703,0.0,0.026857332227373468
2022-01-16,KS,621273,0,7162,0,133652,2910652,0.0,0.045918234127611271
2022-01-16,LA,996623,0,15137,0,218674,4664362,0.0,0.046881867230716655
2022-01-16,MN,1138246,0,11111,0,139732,5563378,0.0,0.025116395111027867
2022-01-16,MS,634628,0,10625,0,130332,2984418,0.0,0.043670826271654979
2022-01-16,NY,4522008,91675,61451,244,903036,19572319,0.00468391098673591,0.046138426417431683
2022-01-16,NC,2076193,30500,19903,0,379924,10264876,0.0029712974613624169,0.037012039892152619
2022-01-16,MI,1984056,0,30709,0,308196,9965265,0.0,0.030927025021411873
2022-01-16,PA,2458722,35478,38619,8,437570,12791530,0.0027735540627274453,0.034207792187486562
2022-01-16,ME,160857,0,1658,0,16501,1335492,0.0,0.012355746047149665
2022-01-16,AZ,1609792,24775,25211,77,251536,7050299,0.0035140353621881852,0.035677352123647525
2022-01-16,ID,340857,0,4274,0,27393,1717750,0.0,0.015947023722893319
2022-01-16,NE,383915,0,3540,0,54763,1914571,0.0,0.028603274571692563
2022-01-16,NV,572769,0,8627,0,78619,2972382,0.0,0.026449830472664686
2022-01-16,OK,811389,0,11740,0,134730,3932870,0.0,0.034257425239074775
2022-01-16,FL,5120507,40146,63455,2,1003184,20901636,0.0019207108955490374,0.047995477483197962
2022-01-16,NM,398939,0,6145,0,48896,2092454,0.0,0.023367777738483139
2022-01-16,SC,1196615,24510,15006,50,244301,5020806,0.0048816863268566837,0.048657725472762738
2022-01-16,WI,1297612,0,11649,0,208488,5790716,0.0,0.036003837867372532
2022-01-16,PR,412576,8536,3511,21,189428,3318447,0.0025722875790995005,0.057083328436464409
2022-01-16,WV,387115,4793,5516,0,68880,1817305,0.0026374218967096883,0.03790227837374574
2022-01-16,RI,302109,0,3175,0,60693,1057231,0.0,0.057407510752144043
2022-01-16,WY,126468,0,1588,0,13394,581024,0.0,0.023052404031503
2022-01-16,NH,235898,0,2079,0,37231,1348124,0.0,0.027616895775166083
2022-01-16,VT,77375,0,465,0,17696,624313,0.0,0.0283447565564068
2022-01-16,DC,121871,0,1255,0,27585,692683,0.0,0.039823411286259373
2022-01-16,AK,172329,0,955,0,20746,737068,0.0,0.02814665675351528
2022-01-16,ND,195545,1362,2047,0,29664,756717,0.0017998802722814474,0.039200916591010909
2022-01-16,SD,203137,0,2559,0,28724,870638,0.0,0.032991897895566238
2022-01-16,DE,227594,2776,2424,0,44174,957248,0.0028999799425018387,0.046146871030286821
2022-01-16,MT,212078,0,2945,0,18883,1050649,0.0,0.017972700683101587
2022-01-15,TX,5472025,83916,75934,151,938385,28260856,0.0029693368098970534,0.033204408245808267
2022-01-15,HI,161766,7454,1112,6,57112,1422094,0.0052415663099626324,0.040160495719692227
2022-01-15,IA,645410,0,8201,0,81267,3139508,0.0,0.025885266099019338
2022-01-15,MD,899672,7870,12666,58,162473,6018848,0.0013075591874059621,0.026994036068031625
2022-01-15,NJ,1979057,19078,30079,120,429027,8878503,0.0021487856680343521,0.048321997525934274
2022-01-15,TN,1638392,25521,21676,303,252754,6709356,0.0038037927932278448,0.037671871935249825
2022-01-15,WA,1041456,0,10196,0,217894,7404107,0.0,0.029428802149941917
2022-01-15,OR,513391,0,5883,0,92128,4129803,0.0,0.022308085882062654
2022-01-15,UT,750334,0,3951,0,113342,3096848,0.0,0.036599148553626136
2022-01-15,CO,1103720,0,10616,0,189321,5610349,0.0,0.033744959538167765
2022-01-15,IL,2589640,0,32532,0,408631,12770631,0.0,0.031997714130178843
2022-01-15,VA,1368271,0,15809,0,308200,8454463,0.0,0.036454118966515084
